,image_id,image_path,object_id,x_min,y_min,x_max,y_max,class_name
5543,5543,./dataset/2954506023093766549.96.png,6,166,19,180,59,6
5544,5544,./dataset/39779789175992947275963908386.74.png,7,130,28,240,95,7
5545,5545,./dataset/443620442099785159332828857505.156.png,1,36,58,44,115,1
5546,5546,./dataset/443620442099785159332828857505.156.png,5,66,43,109,118,5
5547,5547,./dataset/443620442099785159332828857505.156.png,6,119,52,147,136,6
5548,5548,./dataset/179523406963910272053940619786.1228.png,1,87,27,94,66,1
5549,5549,./dataset/179523406963910272053940619786.1228.png,2,108,28,139,69,2
5550,5550,./dataset/179523406963910272053940619786.1228.png,2,148,23,175,70,2
5551,5551,./dataset/179523406963910272053940619786.1228.png,8,188,21,208,72,8
5552,5552,./dataset/201326890233893462058417594545.8.png,8,52,37,93,122,8
5553,5553,./dataset/206452373858416122244412917425.50.png,5,58,25,106,102,5
5554,5554,./dataset/206452373858416122244412917425.50.png,0,116,38,169,107,0
5555,5555,./dataset/38723309765771318647796756516.24.png,2,0,43,54,150,2
5556,5556,./dataset/38723309765771318647796756516.24.png,4,52,16,95,118,4
5557,5557,./dataset/259085887429102545592820005221.44.png,4,49,36,109,116,4
5558,5558,./dataset/259085887429102545592820005221.44.png,4,144,32,213,125,4
5559,5559,./dataset/6506373977948400933.160.png,1,120,30,133,65,1
5560,5560,./dataset/6506373977948400933.160.png,6,152,28,207,61,6
5561,5561,./dataset/1883693260564239669.147.png,1,115,32,117,34,1
5562,5562,./dataset/1883693260564239669.147.png,4,115,36,122,66,4
5563,5563,./dataset/1883693260564239669.147.png,7,138,34,180,74,7
5564,5564,./dataset/817040577044115113335932846112.44.png,4,126,36,163,74,4
5565,5565,./dataset/817040577044115113335932846112.44.png,4,182,37,225,78,4
5566,5566,./dataset/358154967012697689992414925952.483.png,4,111,45,144,150,4
5567,5567,./dataset/358154967012697689992414925952.483.png,8,146,44,164,141,8
5568,5568,./dataset/358154967012697689992414925952.483.png,3,172,35,202,146,3
5569,5569,./dataset/387500353701981953416513344.8.png,8,174,18,212,76,8
5570,5570,./dataset/365721128520671516799304014164.180.png,1,59,46,76,121,1
5571,5571,./dataset/365721128520671516799304014164.180.png,8,92,27,131,129,8
5572,5572,./dataset/365721128520671516799304014164.180.png,0,151,56,202,120,0
5573,5573,./dataset/421336229207237071616320148165.11.png,1,113,5,127,65,1
5574,5574,./dataset/421336229207237071616320148165.11.png,1,143,8,155,72,1
5575,5575,./dataset/9531489994221539780.60.png,6,134,17,153,61,6
5576,5576,./dataset/9531489994221539780.60.png,0,175,21,196,67,0
5577,5577,./dataset/408291205168771323013043803080.24.png,2,41,25,113,100,2
5578,5578,./dataset/408291205168771323013043803080.24.png,4,120,32,170,107,4
5579,5579,./dataset/269874051103626375948521857420.126.png,1,5,40,25,94,1
5580,5580,./dataset/269874051103626375948521857420.126.png,2,57,30,116,90,2
5581,5581,./dataset/269874051103626375948521857420.126.png,6,141,21,183,101,6
5582,5582,./dataset/343701325476442056209340901765.102.png,1,117,28,125,75,1
5583,5583,./dataset/343701325476442056209340901765.102.png,0,141,29,162,70,0
5584,5584,./dataset/343701325476442056209340901765.102.png,2,175,26,225,76,2
5585,5585,./dataset/422528417785683133835634902354.16.png,1,110,59,118,132,1
5586,5586,./dataset/422528417785683133835634902354.16.png,6,136,45,156,135,6
5587,5587,./dataset/858080332723912952881461408533.70.png,7,120,22,156,93,7
5588,5588,./dataset/858080332723912952881461408533.70.png,0,172,28,203,64,0
5589,5589,./dataset/1055206709763664189312840059019.16.png,1,141,19,151,72,1
5590,5590,./dataset/1055206709763664189312840059019.16.png,6,168,16,206,70,6
5591,5591,./dataset/663629562273565779903064199960.8.png,8,167,3,202,61,8
5592,5592,./dataset/1585551063002483078.74.png,7,142,17,177,64,7
5593,5593,./dataset/1585551063002483078.74.png,4,181,19,221,74,4
5594,5594,./dataset/686332057645226563803959435690.38.png,3,51,24,105,88,3
5595,5595,./dataset/686332057645226563803959435690.38.png,8,109,12,152,104,8
5596,5596,./dataset/730785242901044953210006981041.775.png,7,83,8,115,90,7
5597,5597,./dataset/730785242901044953210006981041.775.png,7,127,12,143,70,7
5598,5598,./dataset/730785242901044953210006981041.775.png,5,153,7,192,82,5
5599,5599,./dataset/1196515996342339543805888072211.70.png,7,108,22,131,77,7
5600,5600,./dataset/1196515996342339543805888072211.70.png,0,144,20,174,84,0
5601,5601,./dataset/94145131282160385953618836007.85.png,8,6,21,78,104,8
5602,5602,./dataset/94145131282160385953618836007.85.png,5,90,18,155,96,5
5603,5603,./dataset/3170205640087690205.11.png,1,174,4,187,50,1
5604,5604,./dataset/3170205640087690205.11.png,1,194,4,204,45,1
5605,5605,./dataset/680602083700907952390168814994.176.png,1,53,34,71,124,1
5606,5606,./dataset/680602083700907952390168814994.176.png,7,87,48,170,128,7
5607,5607,./dataset/680602083700907952390168814994.176.png,6,183,33,221,133,6
5608,5608,./dataset/339374705552226740711031395666.38.png,3,100,23,122,118,3
5609,5609,./dataset/339374705552226740711031395666.38.png,8,131,7,151,114,8
5610,5610,./dataset/399451614577735260301297370324.196.png,1,37,39,52,112,1
5611,5611,./dataset/399451614577735260301297370324.196.png,9,85,31,130,112,9
5612,5612,./dataset/399451614577735260301297370324.196.png,6,149,28,189,112,6
5613,5613,./dataset/815365626017483618732221039925.62.png,6,120,18,144,73,6
5614,5614,./dataset/815365626017483618732221039925.62.png,2,163,17,215,78,2
5615,5615,./dataset/143083721267163385330539775340.114.png,1,146,17,154,53,1
5616,5616,./dataset/143083721267163385330539775340.114.png,1,161,14,168,50,1
5617,5617,./dataset/143083721267163385330539775340.114.png,4,177,13,201,56,4
5618,5618,./dataset/24180013263702783814813892.20.png,2,130,32,173,72,2
5619,5619,./dataset/24180013263702783814813892.20.png,0,186,45,212,73,0
5620,5620,./dataset/653633039952977430781180846593.60.png,6,130,23,148,78,6
5621,5621,./dataset/653633039952977430781180846593.60.png,0,170,42,194,74,0
5622,5622,./dataset/1265705890454389898836674704367.112.png,1,127,23,137,67,1
5623,5623,./dataset/1265705890454389898836674704367.112.png,1,149,24,158,70,1
5624,5624,./dataset/1265705890454389898836674704367.112.png,2,173,27,205,74,2
5625,5625,./dataset/449792067043400573396346816172.126.png,1,99,30,111,68,1
5626,5626,./dataset/449792067043400573396346816172.126.png,2,132,22,169,64,2
5627,5627,./dataset/449792067043400573396346816172.126.png,6,183,16,209,73,6
5628,5628,./dataset/15379734004083566877.1925.png,1,67,29,72,61,1
5629,5629,./dataset/15379734004083566877.1925.png,9,96,10,115,58,9
5630,5630,./dataset/15379734004083566877.1925.png,2,140,16,157,47,2
5631,5631,./dataset/15379734004083566877.1925.png,5,179,13,195,52,5
5632,5632,./dataset/323493023535899806392875634834.180.png,1,51,10,71,59,1
5633,5633,./dataset/323493023535899806392875634834.180.png,8,91,9,202,83,8
5634,5634,./dataset/845088799097425031436395759704.186.png,1,107,28,117,68,1
5635,5635,./dataset/845088799097425031436395759704.186.png,8,127,31,166,73,8
5636,5636,./dataset/845088799097425031436395759704.186.png,6,171,26,200,77,6
5637,5637,./dataset/6176350800438514772.31.png,3,114,38,136,130,3
5638,5638,./dataset/6176350800438514772.31.png,1,156,19,161,133,1
5639,5639,./dataset/411305975747455661376919611985.44.png,4,97,39,129,126,4
5640,5640,./dataset/411305975747455661376919611985.44.png,4,132,37,161,123,4
5641,5641,./dataset/921165891047044609110037453142.9.png,9,35,34,73,138,9
5642,5642,./dataset/745617869360090712084399719755.114.png,1,4,31,19,105,1
5643,5643,./dataset/745617869360090712084399719755.114.png,1,58,45,71,113,1
5644,5644,./dataset/745617869360090712084399719755.114.png,4,129,31,194,114,4
5645,5645,./dataset/40968269617752598261511784497.85.png,8,104,13,146,68,8
5646,5646,./dataset/40968269617752598261511784497.85.png,5,153,12,192,63,5
5647,5647,./dataset/5186637461377062796121543524.27.png,2,119,27,156,74,2
5648,5648,./dataset/5186637461377062796121543524.27.png,7,161,36,212,96,7
5649,5649,./dataset/171012403365105781369733550250.36.png,3,46,18,112,102,3
5650,5650,./dataset/171012403365105781369733550250.36.png,6,125,15,167,88,6
5651,5651,./dataset/6607870060917085750.144.png,1,0,0,1,150,1
5652,5652,./dataset/171476810600359567375842906372.118.png,1,122,14,129,53,1
5653,5653,./dataset/171476810600359567375842906372.118.png,1,144,13,151,47,1
5654,5654,./dataset/171476810600359567375842906372.118.png,8,165,8,193,47,8
5655,5655,./dataset/18301984296328484221.3765.png,3,72,30,87,81,3
5656,5656,./dataset/18301984296328484221.3765.png,7,100,27,117,85,7
5657,5657,./dataset/18301984296328484221.3765.png,6,129,17,155,64,6
5658,5658,./dataset/18301984296328484221.3765.png,5,169,38,186,72,5
5659,5659,./dataset/3264323671763111114.8.png,8,163,2,202,62,8
5660,5660,./dataset/9756955922601053154.74.png,7,126,16,222,115,7
5661,5661,./dataset/1231191928568173346.150.png,1,124,26,132,68,1
5662,5662,./dataset/1231191928568173346.150.png,5,148,27,179,82,5
5663,5663,./dataset/1231191928568173346.150.png,0,201,39,238,93,0
5664,5664,./dataset/9684573368133638296.194.png,1,0,0,1,29,1
5665,5665,./dataset/9684573368133638296.194.png,9,0,46,1,47,9
5666,5666,./dataset/9684573368133638296.194.png,4,0,50,1,54,4
5667,5667,./dataset/497549686279726050125764699478.60.png,6,56,32,87,100,6
5668,5668,./dataset/497549686279726050125764699478.60.png,0,93,39,135,101,0
5669,5669,./dataset/11635086246365859665939695000.45.png,4,55,29,114,99,4
5670,5670,./dataset/11635086246365859665939695000.45.png,5,151,33,197,96,5
5671,5671,./dataset/734736777699182532664318137617.23.png,2,116,27,143,77,2
5672,5672,./dataset/734736777699182532664318137617.23.png,3,152,17,178,84,3
5673,5673,./dataset/3627693851588837600.62.png,6,123,25,158,70,6
5674,5674,./dataset/3627693851588837600.62.png,2,174,20,221,62,2
5675,5675,./dataset/971984087282330992447888509089.32.png,3,127,16,156,68,3
5676,5676,./dataset/971984087282330992447888509089.32.png,2,164,15,210,65,2
5677,5677,./dataset/1010099191081586533831777786698.184.png,1,134,18,140,51,1
5678,5678,./dataset/1010099191081586533831777786698.184.png,8,146,12,172,53,8
5679,5679,./dataset/1010099191081586533831777786698.184.png,4,180,17,207,58,4
5680,5680,./dataset/814761188366043104543361772110.26.png,2,43,36,97,88,2
5681,5681,./dataset/814761188366043104543361772110.26.png,6,126,3,170,104,6
5682,5682,./dataset/2811976899354797509.168.png,1,125,21,132,70,1
5683,5683,./dataset/2811976899354797509.168.png,6,146,24,171,64,6
5684,5684,./dataset/2811976899354797509.168.png,8,180,21,202,62,8
5685,5685,./dataset/504951846064416550775414756149.16.png,1,94,0,106,11,1
5686,5686,./dataset/504951846064416550775414756149.16.png,6,111,27,121,68,6
5687,5687,./dataset/84359164815954265019817052304.1756.png,1,85,29,93,73,1
5688,5688,./dataset/84359164815954265019817052304.1756.png,7,103,20,142,76,7
5689,5689,./dataset/84359164815954265019817052304.1756.png,5,149,17,178,78,5
5690,5690,./dataset/84359164815954265019817052304.1756.png,6,195,20,217,72,6
5691,5691,./dataset/760108051566874500117931907371.88.png,8,120,22,145,61,8
5692,5692,./dataset/760108051566874500117931907371.88.png,8,151,21,179,70,8
5693,5693,./dataset/884755621567401922480093476173.80.png,8,139,16,196,75,8
5694,5694,./dataset/377345287137616211033968644456.10.png,1,107,32,113,112,1
5695,5695,./dataset/377345287137616211033968644456.10.png,0,130,32,156,115,0
5696,5696,./dataset/250153428957501008868549143236.174.png,1,71,24,101,99,1
5697,5697,./dataset/250153428957501008868549143236.174.png,7,113,36,169,106,7
5698,5698,./dataset/250153428957501008868549143236.174.png,4,190,32,243,117,4
5699,5699,./dataset/349828341613841559655599057607.48.png,4,76,39,159,120,4
5700,5700,./dataset/349828341613841559655599057607.48.png,8,168,29,212,110,8
5701,5701,./dataset/5783238963537126724.178.png,1,135,17,141,63,1
5702,5702,./dataset/5783238963537126724.178.png,7,155,14,186,79,7
5703,5703,./dataset/5783238963537126724.178.png,8,208,13,241,78,8
5704,5704,./dataset/1063199896338143993780687951192.27.png,2,44,29,179,124,2
5705,5705,./dataset/176275199828118743073387751466.101.png,1,107,27,112,64,1
5706,5706,./dataset/176275199828118743073387751466.101.png,0,126,24,163,61,0
5707,5707,./dataset/176275199828118743073387751466.101.png,1,179,25,184,64,1
5708,5708,./dataset/501113114712362514574687315156.9.png,9,114,10,159,110,9
5709,5709,./dataset/2311793755831234652.79.png,7,106,12,161,74,7
5710,5710,./dataset/2311793755831234652.79.png,9,168,14,202,68,9
5711,5711,./dataset/986370009325428859200566809172.58.png,5,102,16,129,59,5
5712,5712,./dataset/986370009325428859200566809172.58.png,8,134,15,159,67,8
5713,5713,./dataset/215549752977129421071085087617.188.png,1,111,48,127,83,1
5714,5714,./dataset/215549752977129421071085087617.188.png,8,151,25,178,73,8
5715,5715,./dataset/215549752977129421071085087617.188.png,8,181,24,214,75,8
5716,5716,./dataset/1003786043175346654370894895778.40.png,4,110,65,140,150,4
5717,5717,./dataset/1003786043175346654370894895778.40.png,0,143,52,166,128,0
5718,5718,./dataset/171503257189302588129348462950.94.png,9,57,26,100,105,9
5719,5719,./dataset/171503257189302588129348462950.94.png,4,125,32,196,112,4
5720,5720,./dataset/854665430805753459138464606994.50.png,5,65,20,99,77,5
5721,5721,./dataset/854665430805753459138464606994.50.png,0,110,28,147,91,0
5722,5722,./dataset/6062005977491022548.198.png,1,124,16,133,71,1
5723,5723,./dataset/6062005977491022548.198.png,9,150,19,179,79,9
5724,5724,./dataset/6062005977491022548.198.png,8,193,23,219,78,8
5725,5725,./dataset/345546817088411369655461939018.9.png,9,118,17,171,137,9
5726,5726,./dataset/7903142016549835306.34.png,3,136,18,155,57,3
5727,5727,./dataset/7903142016549835306.34.png,4,158,23,184,64,4
5728,5728,./dataset/2955858656078431362.42.png,4,118,36,163,88,4
5729,5729,./dataset/2955858656078431362.42.png,2,176,35,226,92,2
5730,5730,./dataset/64579103780858861010096263282.88.png,8,34,37,104,132,8
5731,5731,./dataset/64579103780858861010096263282.88.png,8,108,25,168,113,8
5732,5732,./dataset/1043132027857487579179818309942.20.png,2,60,30,130,112,2
5733,5733,./dataset/1043132027857487579179818309942.20.png,0,145,42,195,101,0
5734,5734,./dataset/7063452972945066353.80.png,8,110,18,155,64,8
5735,5735,./dataset/7063452972945066353.80.png,0,112,19,121,28,0
5736,5736,./dataset/842131851516373438738310325800.92.png,9,43,30,85,105,9
5737,5737,./dataset/842131851516373438738310325800.92.png,2,115,27,192,94,2
5738,5738,./dataset/1433431975525802722019321874.96.png,9,36,39,85,82,9
5739,5739,./dataset/1433431975525802722019321874.96.png,6,81,45,109,114,6
5740,5740,./dataset/726256486926773994551074002355.67.png,6,115,21,141,66,6
5741,5741,./dataset/726256486926773994551074002355.67.png,7,169,24,204,68,7
5742,5742,./dataset/1301831745127196290.126.png,1,149,27,158,70,1
5743,5743,./dataset/1301831745127196290.126.png,2,182,29,208,78,2
5744,5744,./dataset/1301831745127196290.126.png,6,235,38,250,92,6
5745,5745,./dataset/22283016353522934359403798538.19.png,1,101,27,106,122,1
5746,5746,./dataset/22283016353522934359403798538.19.png,9,120,21,141,119,9
5747,5747,./dataset/528032883701305122790387829256.46.png,4,92,147,139,150,4
5748,5748,./dataset/528032883701305122790387829256.46.png,6,109,44,137,123,6
5749,5749,./dataset/1447930577316768332.114.png,1,132,17,141,53,1
5750,5750,./dataset/1447930577316768332.114.png,1,149,14,157,50,1
5751,5751,./dataset/1447930577316768332.114.png,4,167,13,194,56,4
5752,5752,./dataset/204436092873895619446705358080.2835.png,2,16,44,42,109,2
5753,5753,./dataset/204436092873895619446705358080.2835.png,8,48,44,71,102,8
5754,5754,./dataset/204436092873895619446705358080.2835.png,3,101,46,124,103,3
5755,5755,./dataset/204436092873895619446705358080.2835.png,5,151,50,184,90,5
5756,5756,./dataset/12435940180676464346.9.png,9,166,7,193,69,9
5757,5757,./dataset/104094146027236750185673728338.56.png,5,127,14,162,72,5
5758,5758,./dataset/104094146027236750185673728338.56.png,6,171,22,194,67,6
5759,5759,./dataset/329616059269949595106147750064.82.png,8,75,25,133,109,8
5760,5760,./dataset/329616059269949595106147750064.82.png,2,151,39,212,97,2
5761,5761,./dataset/817142696822165579096563982601.26.png,2,89,148,102,150,2
5762,5762,./dataset/817142696822165579096563982601.26.png,6,104,42,132,122,6
5763,5763,./dataset/12871870590620023085.30.png,3,109,33,132,135,3
5764,5764,./dataset/12871870590620023085.30.png,0,142,48,167,131,0
5765,5765,./dataset/398656630037696254172933051048.6.png,6,86,149,88,150,6
5766,5766,./dataset/650900514029684456038006486220.26.png,2,48,55,98,134,2
5767,5767,./dataset/650900514029684456038006486220.26.png,6,102,40,137,136,6
5768,5768,./dataset/10488971807584192721.4.png,4,169,2,210,60,4
5769,5769,./dataset/925640934504050571522488217940.194.png,1,68,52,83,146,1
5770,5770,./dataset/925640934504050571522488217940.194.png,9,95,53,134,150,9
5771,5771,./dataset/925640934504050571522488217940.194.png,4,100,0,103,1,4
5772,5772,./dataset/50166835127018941464382678283.5.png,5,111,0,174,111,5
5773,5773,./dataset/238174292077696074778787008608.15.png,1,104,49,110,123,1
5774,5774,./dataset/238174292077696074778787008608.15.png,5,119,36,148,122,5
5775,5775,./dataset/1246728586040445010.68.png,6,134,7,158,54,6
5776,5776,./dataset/1246728586040445010.68.png,8,170,7,195,56,8
5777,5777,./dataset/13708851159956371964.38.png,3,89,22,133,74,3
5778,5778,./dataset/13708851159956371964.38.png,8,135,29,194,83,8
5779,5779,./dataset/992260365457629749104559818145.68.png,6,122,9,146,58,6
5780,5780,./dataset/992260365457629749104559818145.68.png,8,157,4,192,60,8
5781,5781,./dataset/586633993324109860.66.png,6,137,20,162,71,6
5782,5782,./dataset/586633993324109860.66.png,6,178,24,199,74,6
5783,5783,./dataset/4069258974904996530.168.png,1,115,36,126,72,1
5784,5784,./dataset/4069258974904996530.168.png,6,136,30,172,76,6
5785,5785,./dataset/4069258974904996530.168.png,8,167,32,209,78,8
5786,5786,./dataset/179676698355514675705707514897.22.png,2,95,54,125,126,2
5787,5787,./dataset/179676698355514675705707514897.22.png,2,128,42,163,120,2
5788,5788,./dataset/738268050566360352495563868073.120.png,1,129,19,139,53,1
5789,5789,./dataset/738268050566360352495563868073.120.png,2,156,16,189,62,2
5790,5790,./dataset/738268050566360352495563868073.120.png,0,198,37,230,65,0
5791,5791,./dataset/644038381295842828715496308996.3.png,3,169,27,200,72,3
5792,5792,./dataset/42757364204290683856101418210.6.png,6,110,31,149,141,6
5793,5793,./dataset/324686434912854037840520376151.94.png,9,70,8,105,83,9
5794,5794,./dataset/324686434912854037840520376151.94.png,4,116,12,157,95,4
5795,5795,./dataset/5424781567969042757.28.png,2,135,27,190,67,2
5796,5796,./dataset/5424781567969042757.28.png,8,195,5,238,68,8
5797,5797,./dataset/838561980394185081957248819861.36.png,3,54,26,112,121,3
5798,5798,./dataset/838561980394185081957248819861.36.png,6,137,18,184,134,6
5799,5799,./dataset/666063520559170952190519190819.33.png,3,129,13,166,74,3
5800,5800,./dataset/666063520559170952190519190819.33.png,3,163,21,198,78,3
5801,5801,./dataset/849623039770591494232226735247.176.png,1,115,27,122,71,1
5802,5802,./dataset/849623039770591494232226735247.176.png,7,138,28,199,71,7
5803,5803,./dataset/849623039770591494232226735247.176.png,6,202,22,219,72,6
5804,5804,./dataset/396223041202648644082189993224.48.png,4,100,35,131,150,4
5805,5805,./dataset/396223041202648644082189993224.48.png,8,140,34,160,138,8
5806,5806,./dataset/835158837772690675389304710449.126.png,1,56,48,66,101,1
5807,5807,./dataset/835158837772690675389304710449.126.png,2,92,33,154,99,2
5808,5808,./dataset/835158837772690675389304710449.126.png,6,163,22,199,107,6
5809,5809,./dataset/204750536135407316797629820484.6.png,6,58,21,105,82,6
5810,5810,./dataset/17355171407126884440.91.png,9,117,12,153,75,9
5811,5811,./dataset/17355171407126884440.91.png,1,183,17,191,59,1
5812,5812,./dataset/211791474021838113459462884626.160.png,1,42,54,63,118,1
5813,5813,./dataset/211791474021838113459462884626.160.png,6,92,52,180,114,6
5814,5814,./dataset/410277750906402927124644136357.62.png,6,123,6,151,48,6
5815,5815,./dataset/410277750906402927124644136357.62.png,2,142,4,146,6,2
5816,5816,./dataset/451314835991710589166640524615.48.png,4,130,16,153,57,4
5817,5817,./dataset/451314835991710589166640524615.48.png,8,161,17,183,57,8
5818,5818,./dataset/101532434685241842296854716586.1060.png,1,24,14,31,95,1
5819,5819,./dataset/101532434685241842296854716586.1060.png,0,48,20,82,81,0
5820,5820,./dataset/101532434685241842296854716586.1060.png,6,102,13,132,88,6
5821,5821,./dataset/101532434685241842296854716586.1060.png,0,154,27,198,108,0
5822,5822,./dataset/654914463669689930302972340594.67.png,6,129,18,163,76,6
5823,5823,./dataset/654914463669689930302972340594.67.png,7,173,24,207,90,7
5824,5824,./dataset/883473709793265497512207889578.38.png,3,43,32,85,114,3
5825,5825,./dataset/883473709793265497512207889578.38.png,8,116,25,164,113,8
5826,5826,./dataset/372163740033537224351669458593.1475.png,1,93,4,98,52,1
5827,5827,./dataset/372163740033537224351669458593.1475.png,4,110,9,129,51,4
5828,5828,./dataset/372163740033537224351669458593.1475.png,7,152,21,168,66,7
5829,5829,./dataset/372163740033537224351669458593.1475.png,5,182,32,203,79,5
5830,5830,./dataset/4616189636615881792.112.png,1,121,31,128,72,1
5831,5831,./dataset/4616189636615881792.112.png,1,140,29,148,75,1
5832,5832,./dataset/4616189636615881792.112.png,2,171,32,225,73,2
5833,5833,./dataset/808754907861283408737105233602.126.png,1,6,47,25,107,1
5834,5834,./dataset/808754907861283408737105233602.126.png,2,60,35,121,101,2
5835,5835,./dataset/808754907861283408737105233602.126.png,6,144,25,187,114,6
5836,5836,./dataset/877699568742994494016893093248.52.png,5,106,33,145,81,5
5837,5837,./dataset/877699568742994494016893093248.52.png,2,173,32,227,79,2
5838,5838,./dataset/10762311421452472991.178.png,1,143,20,149,62,1
5839,5839,./dataset/10762311421452472991.178.png,7,163,18,184,66,7
5840,5840,./dataset/10762311421452472991.178.png,8,198,12,235,62,8
5841,5841,./dataset/682310073033457546981091976498.190.png,1,0,39,23,126,1
5842,5842,./dataset/682310073033457546981091976498.190.png,9,52,30,97,150,9
5843,5843,./dataset/682310073033457546981091976498.190.png,0,150,28,207,90,0
5844,5844,./dataset/462184085008684730574655281637.80.png,8,67,43,99,123,8
5845,5845,./dataset/462184085008684730574655281637.80.png,0,110,44,148,129,0
5846,5846,./dataset/478215602489293547963954012233.20.png,2,99,41,131,122,2
5847,5847,./dataset/478215602489293547963954012233.20.png,0,135,35,157,107,0
5848,5848,./dataset/520762512381461132116701300554.34.png,3,130,18,163,67,3
5849,5849,./dataset/520762512381461132116701300554.34.png,4,178,22,224,69,4
5850,5850,./dataset/18082643514141500795.56.png,5,131,17,159,61,5
5851,5851,./dataset/18082643514141500795.56.png,6,164,21,184,67,6
5852,5852,./dataset/646606083147088349248279056769.160.png,1,90,25,129,100,1
5853,5853,./dataset/646606083147088349248279056769.160.png,6,142,27,165,95,6
5854,5854,./dataset/646606083147088349248279056769.160.png,0,171,36,211,93,0
5855,5855,./dataset/804905390830033908052850803569.30.png,3,137,29,158,70,3
5856,5856,./dataset/804905390830033908052850803569.30.png,0,173,17,206,81,0
5857,5857,./dataset/9622578476339331968.138.png,1,133,17,141,68,1
5858,5858,./dataset/9622578476339331968.138.png,3,151,15,181,62,3
5859,5859,./dataset/9622578476339331968.138.png,8,189,14,212,59,8
5860,5860,./dataset/12370322995617898707.60.png,6,142,15,175,73,6
5861,5861,./dataset/12370322995617898707.60.png,0,176,28,211,73,0
5862,5862,./dataset/317072228288453917679250834178.34.png,3,119,26,145,68,3
5863,5863,./dataset/317072228288453917679250834178.34.png,4,177,33,214,72,4
5864,5864,./dataset/25093257717122626614919970945.67.png,6,110,39,132,96,6
5865,5865,./dataset/25093257717122626614919970945.67.png,7,140,37,177,97,7
5866,5866,./dataset/767302584615474040474312027290.78.png,7,34,19,99,128,7
5867,5867,./dataset/767302584615474040474312027290.78.png,8,109,29,168,114,8
5868,5868,./dataset/716333385914965996839197387024.96.png,9,61,16,109,131,9
5869,5869,./dataset/716333385914965996839197387024.96.png,6,140,15,168,108,6
5870,5870,./dataset/344482577896937119119234276324.5.png,5,105,0,183,109,5
5871,5871,./dataset/1903242172982646875.14.png,1,114,44,123,120,1
5872,5872,./dataset/1903242172982646875.14.png,4,132,40,168,150,4
5873,5873,./dataset/431744609322165431445445054884.880.png,8,20,6,65,126,8
5874,5874,./dataset/431744609322165431445445054884.880.png,8,93,5,134,111,8
5875,5875,./dataset/431744609322165431445445054884.880.png,0,137,0,194,77,0
5876,5876,./dataset/685828852480611753598998196641.66.png,6,43,24,147,100,6
5877,5877,./dataset/203527886886307364906485556609.126.png,1,108,32,109,33,1
5878,5878,./dataset/203527886886307364906485556609.126.png,2,108,36,118,84,2
5879,5879,./dataset/203527886886307364906485556609.126.png,6,132,29,163,79,6
5880,5880,./dataset/5243405555965944866.182.png,1,116,25,123,64,1
5881,5881,./dataset/5243405555965944866.182.png,8,141,13,164,62,8
5882,5882,./dataset/5243405555965944866.182.png,2,178,15,230,64,2
5883,5883,./dataset/356934224431060656777855848482.20.png,2,132,33,176,82,2
5884,5884,./dataset/356934224431060656777855848482.20.png,0,177,49,213,77,0
5885,5885,./dataset/832215038323920274863100831296.52.png,5,26,21,87,109,5
5886,5886,./dataset/832215038323920274863100831296.52.png,2,103,43,147,100,2
5887,5887,./dataset/80557424868293133357095751778.32.png,3,90,0,98,2,3
5888,5888,./dataset/80557424868293133357095751778.32.png,2,101,0,104,1,2
5889,5889,./dataset/619574644687293904480108688.83.png,8,123,27,153,64,8
5890,5890,./dataset/619574644687293904480108688.83.png,3,139,134,143,148,3
5891,5891,./dataset/417440114358556040970682818390.810.png,8,74,6,117,128,8
5892,5892,./dataset/417440114358556040970682818390.810.png,1,132,2,144,95,1
5893,5893,./dataset/417440114358556040970682818390.810.png,0,170,0,197,85,0
5894,5894,./dataset/83352310802102601591071810634.56.png,5,22,46,107,120,5
5895,5895,./dataset/83352310802102601591071810634.56.png,6,114,47,178,126,6
5896,5896,./dataset/1261344762190197515467571313654.75.png,7,107,29,155,108,7
5897,5897,./dataset/1261344762190197515467571313654.75.png,5,155,23,245,99,5
5898,5898,./dataset/209531442356182618726590486692.132.png,1,121,9,130,59,1
5899,5899,./dataset/209531442356182618726590486692.132.png,3,137,10,171,54,3
5900,5900,./dataset/209531442356182618726590486692.132.png,2,167,10,201,71,2
5901,5901,./dataset/372318302818640121687198831444.62.png,6,37,31,76,117,6
5902,5902,./dataset/372318302818640121687198831444.62.png,2,107,30,192,125,2
5903,5903,./dataset/9021234896167597393.1075.png,1,84,14,91,47,1
5904,5904,./dataset/9021234896167597393.1075.png,0,108,0,130,45,0
5905,5905,./dataset/9021234896167597393.1075.png,7,146,20,160,57,7
5906,5906,./dataset/9021234896167597393.1075.png,5,170,0,203,43,5
5907,5907,./dataset/9983816459071435936.100.png,1,137,31,146,65,1
5908,5908,./dataset/9983816459071435936.100.png,0,150,29,170,71,0
5909,5909,./dataset/9983816459071435936.100.png,0,176,32,203,71,0
5910,5910,./dataset/421376334346887676598987923657.92.png,9,120,12,148,52,9
5911,5911,./dataset/421376334346887676598987923657.92.png,2,166,16,193,50,2
5912,5912,./dataset/569330254243705019936656502477.69.png,6,15,30,71,97,6
5913,5913,./dataset/569330254243705019936656502477.69.png,9,112,36,171,117,9
5914,5914,./dataset/418520544227841438844058599456.39.png,3,96,45,122,150,3
5915,5915,./dataset/418520544227841438844058599456.39.png,9,126,43,151,139,9
5916,5916,./dataset/42138362094245472762917406225.29.png,2,3,25,145,135,2
